Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,243,09999,000,000,14720,SG2009-087,Dover Hill Apartments,City of Golden Valley,0000020947A1,"The project involves the acquisition, rehabilitation and preservation of a 234-unit high rise elderly and family townhome development that was constructed in 1976 and is in need of rehabilitation to comply with new housing code standards.  The proposed scope of work includes roof replacement, HVAC, electrical and plumbing upgrades to improve efficiency, and unit upgrades such as flooring, cabinets, appliances and doors.  Green Certified products will be used which will result in lower costs for energy, water maintenance and ongoing repairs over the life of the development.  Units will remain affordable for 30 years.
  
The entire project consists of 14 buildings situated on 13.34 acres.  These include 170 one-bedroom units, 48 two-bedroom units, and 16 three-bedroom units.  All units will be affordable to households at 50% or less of area median income ($41,950 for a family of four). Rents (including utilities) range from $672 to $1,018.

Local resources used to match the LHIA funds include $120,000 in local expenditures for housing maintenance, inspection and education programs, and $30,000 in Hennepin County HRA levy funds.  LHIA funds will be used for costs associated with acquisition or rehabilitation of the units",Rehabilitation of 234 affordable rental housing units,,N/A,Closed,2010-063," $	150,000.00 "," $	150,000.00 ",,2400 Rhode Island Ave N Golden Valley MN 55427-3579,Golden Valley,Hennepin,6,45B,2/24/10,,12/31/11,,2/25/10,3/16/10,3/30/10,4/5/10,4/7/10,,,,,2009,10002467,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14238,SG2000-115,Marketplace Family Townhomes,City of Hastings,0000020950A1,"Help close the financing gap for a new 28-unit, two-story low-income family townhome development being built by Dakota County CD. The proposal, which is the first of what is expected to be a two-phase townhome development, will be part of the growing and diverse mix of public land uses, residential and retail development occurring on the western edge of Hastings. All of the units will be affordable to households earning no more than 50 percent of annual median income.",Construction of 28 affordable rental townhome housing units,,N/A,Closed,," $	297,600.00 "," $	297,600.00 ",,"South of Hwy 55 access, west of Pleasant Drive - Hastings",Hastings,Dakota,16,54B,12/20/00,,12/31/02,,,,,4/30/02,,,,,,2000,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14322,SG2006-159,Jordan Valley Townhomes,City of Jordan,0000004645A1,"This project involves the acquisition of a 7.07 acre site in Jordan and construction of 46 permanent rental housing units.  The site is located at the corner of County Road 66 and Hope Avenue, and is 1/2 mile from downtown Jordan.  The location of this development is strengthened by its close proximity to the elementary and high schools, the River Valley Education Center and the local trail systems.  The development will consist of 12 two-story, wood-frame, slab-on-grade townhouse-style units with attached double car garages.  The proposed development will have 3 two-bedroom, and 43 three-bedroom units.  All of the units will be affordable to households at 50 percent of the area median income ($39,250 for a family of four).  Rents (including utilities) will range from $883 to $1,020.",Construction of 46 affordable rental housing units,,N/A,Closed,," $	400,000.00 "," $	400,000.00 ",,"County Road 66 & Hope Avenue, Jordan, MN 55352",Jordan,Scott,4,55B,12/13/06,,12/31/08,,,,,5/15/07,,,,,,2006,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14211,SG1997-279,Cedar Valley Family Townhomes,City of Lakeville,0000020957A1,Assist with acquisition of vacant land and construction of a 30-unit family townhouse development of 15 two-bedroom and 15 three-bedroom units in a total of eight buildings clustered around a central greenway with designated play areas for children. All units are affordable to residents at 40 percent of median income.,"Construction of 30 units of rental townhome units, all affordable",,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,So. Cedar Ave at Dodd Road - Lakeville,Lakeville,Dakota,16,58A,11/13/97,,,,,,,5/14/98,,,,,,1997,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14219,SG1999-118,Country Lane Family Townhomes,City of Lakeville,0000020957A1,"Help construct 29 permanent rental townhomes to provide and link safe, affordable housing to job growth in Dakota County. The project includes one one-bedroom, 14 two-bedroom and 14 three-bedroom units. The units are targeted to serve working poor families who are on their way from welfare to work, with incomes between 33 percent and 50 percent of area median income.",Construction of 29 affordable rental townhome housing units,,N/A,Closed,," $	166,000.00 "," $	166,000.00 ",,Cedar Ave and 210th Street - Lakeville,Lakeville,Dakota,16,58A,8/25/99,,12/31/00,,,,,6/19/00,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14261,SG2002-152,Downtown Family Townhomes,City of Lakeville,0000020957A1,"Contribute toward construction of 40 affordable rental townhomes (one one-bedroom, 19 two-bedroom,  and 20 three-bedroom units) in downtown Lakeville. The city's tremendous population growth and increased employees in the city have created a great need for affordable rental housing.  The CDA has a waiting list of over 760 families.  Thirty-nine of the units will be affordable to households at 40 percent of median income, and one unit will be affordable to a household at 45 percent of median income.",Construction of 40 affordable rental townhomes,,N/A,Closed,," $	195,000.00 "," $	195,000.00 ",,203rd Street West at  Iberia Ave - Lakeville,Lakeville,Dakota,16,58A,11/13/02,,12/31/03,,,,,2/24/03,,,,,,2002,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14285,SG2004-118,Lino Lakes Apartments (fka Lakewood Apartments),City of Lino Lakes,0000020962A2,"Funds are being sought to fill a financing gap for the proposed 60-unit Lino Lake Apartments to be built as one component of the Lino Lakes Town Center major development effort at Lake Drive and I-35W in the city.  The four-story elevator building will be built at 41 units per acre on a 1.45 acre portion of the 42-acre Town Center project.  All of the units will be affordable to households at or below 50 percent of area median income ($38,350 for a family of four, $41,400 for a family of four), with 12 of the units being two-bedroom and all of the rest being three-bedroom units.  The City of Lino Lakes is contributing over $800,00 in tax increment financing assistance, while Anoka County is contributing $220,000 of federal HOME dollars. The larger, multi-component, 42 acre Lino Lakes Town Center project has received LCA Livable Communities Demonstration Account (LCDA) funding in the past.  In 1997 it received a grant of $220,000, and in 2000 another LCDA grant of $450,000.  This is the first LCA housing funding for the City.",Construction of 60 affordable rental housing units,,N/A,Closed,," $	225,000.00 "," $	225,000.00 ",,Southeast quadrant of I-35W and Lake Drive - Lino Lakes,Lino Lakes,Anoka,11,38A,11/10/04,,12/31/06,12/31/07,,,,12/16/04,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14207,SG1998-085,Rice Lake Townhomes (fka. Lakeshore Townhomes),City of Maple Grove,0000020964A1,"Grant will be used for construction of  a 19-unit affordable rental family townhome development. The development will consist of a mix of 9 two- and 10 three-bedroom, two-story units with attached double stall garages. Fourteen of the units will be affordable to residents at 50 percent or below of median income, and 5 will be Hollman units serving families at 30 percent or less of median income.  An on-site community building is also proposed.  The site is located next to a park and ride system, a city maintained trail, a public ball field, and a church.",Construction of 19 affordable rental townhome housing units,,N/A,Closed,," $	300,000.00 "," $	300,000.00 ",,85th and Rice Lake Road - Maple Grove,Maple Grove,Hennepin,1,34B,6/25/98,,,,,,,9/10/98,,,,,,1998,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14706,SG2007-127,Maple Village,City of Maple Grove,0000020964A1,"The project involves the construction of a 54 unit, three-story elevator apartment building with underground parking on a 3.08 acre site located at the north end of Zanzibar Lane North in Maple Grove. The currently vacant site is surrounded by single-family homes to the west, a regional water pond to the north, wetlands to the east, and a large church to the south.  The project will have 4 one-bedroom, 33 two-bedroom and 17 three-bedroom units. All of the units will be affordable to households at 50 percent of the area median income ($39,250 for a family of four). Rents (including utilities) will range from $736 to $1,020.",Construction of 54 affordable rental housing units,Maple Village,N/A,Closed,," $	275,000.00 "," $	275,000.00 ",,"9200 Zanzibar Lane, Maple Grove",Maple Grove,Hennepin,1,34A,12/12/07,,12/31/09,,1/11/08,3/6/08,5/7/08,5/7/08,5/7/08,,,,,2007,08003684,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,16021,SG2011-159,Maple Village II,City of Maple Grove,0000020964A1,"The project involves the new construction of a 48-unit, three-story elevator building with underground parking. The approximately 2-acre site is located at the north end of Zanzibar Lane about a mile west of I-94 in Maple Grove. This project is phase two of a previous development and will help meet the demands in the city for work force family housing. The project will have 12 one-bedroom, 24 two-bedroom, and 12 three-bedroom units. All of the units will be affordable to households at 50 percent of AMI. Four of those units will be set aside and marketed to households experiencing long-term homelessness. Rents (including utilities) will range from $775 to $1,075. Local resources used to match the LHIA funds will be $65,460 in city equity dedicated to this project, as well as local funds expended annually by the city of the development and/or preservation of affordable housing. LHIA funds will be used for eligible construction costs of the units. Previous LCA grant awards for this development include an LHIA grant for $275,000 in 2007 for Phase I.",48 affordable units,Maple Village,N/A,Closed,2011-348," $	300,000.00 "," $	300,000.00 ",,9150 Zanzibar Lane N,Maple Grove,Hennepin,1,34A,12/14/11,,12/31/14,,1/16/12,1/25/12,2/7/12,2/22/12,2/22/12,,,,,2011,12001570,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14283,SG2004-116,Maple Ridge Townhomes,City of Maple Grove,0000020964A1,"Funds are being recommended from the LHIA to close a financing gap that will permit development of 46-unit rental townhomes to commence.  Maple Ridge Townhomes will be developed at 13 units per acre on a 3.5 acre site at County Road 30 and Lawndale in the City. The site is proximate to a wide range of amenities and consumer services, schools, transit and employment opportunities.  All of the units will be affordable to low- and moderate-income households, at or below 50 percent of area median income.  Half of the units will be two bedroom, the other half, three bedroom units.  In addition, four of the units will provide permanent supportive housing for long-term homeless single parents with emotional or chemical dependency problems to further the Governor's long-term homelessness initiative.  Hennepin County and the City of Maple Grove are contributing over $500,000 to the development.  Additionally, the City has waived its local water and sewer availability charges and reduced building permit fees to lower the total development cost by over $80,000.",Construction of 46 affordable rental towhhome housing units,,N/A,Closed,," $	225,000.00 "," $	225,000.00 ",,County Road 30 and Lawndale - Maple Grove   17549 96th Ave N,Maple Grove,Hennepin,1,34A,11/10/04,,12/31/06,,,,,12/16/04,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14214,SG1998-129,Maple Pond Homes,City of Maplewood,0000020966A1,"Funds will help acquire, rehabilitate and preserve a 168-unit rental development federally assisted by a Section 236 mortgage and project-based Section 8. The development has two large 3-story buildings, one with 69 one-bedroom senior units, the other two with a total of 99 one-, two- and three-bedroom apartments for families. All units will be affordable to residents with very low incomes.",Rehabilitation of 168 affordable rental housing units,,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,"1816 Beebe Road, Maplewood - Maplewood",Maplewood,Ramsey,11,43B,5/22/97,,,,,,,10/12/99,,,,,,1998,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14707,SG2007-128,Trails Edge Townhomes,City of Maplewood,0000020966A1,"The project involves the construction of 48 townhome style units on a 4.8 acre site located at the intersection of Century and Larpenteur Avenues in Maplewood.. The development is part of a larger redevelopment proposal on the 34 acre St. Paul Monastery Campus, that also includes the conversion of the current Monastery into a shelter for victims of family-violence, and 40 affordable senior housing units. The project will have 27 two-bedroom and 21 three-bedroom units. Four of the units will be affordable to households at 30% of the area median income ($23,550 for a family of four); the remaining units will be affordable to households at 50 percent of the area median income ($39,250 for a family of four). Rents (including utilities) will range from $280 to $1,020.",Construction of 48 affordable rental townhome housing units,,N/A,Closed,," $	300,000.00 "," $	300,000.00 ",,NW corner of Century and Larpenteur Avenues in Maplewood,Maplewood,Ramsey,11,43B,12/12/07,,12/31/09,,1/11/08,4/7/08,4/29/08,4/29/08,4/30/08,,,,,2007,08003480,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,16101,SG2012-125,Concordia Arms,City of Maplewood,0000020966A1,"This project is the acquisition and preservation of an existing Section 8, senior building originally financed under the HUD 202 program.  The property has been well maintained but has challenges related to physical deterioration, particularly unit interiors and mechanical systems.  The current owner consists of a church-sponsored non-profit board whose members will be retiring and so have approached CommonBond Communities to take over the ownership responsibilities.  CommonBond will acquire the development, address the rehab needs, and agrees to maintain the Federal Assistance for at least 30 years so all the units will continue to remain affordable to households at 50% AMI.",Rehab of 125-unit senior affordable units,,N/A,Closed,2012-358," $	300,000.00 "," $	300,000.00 ",,"2030 Lydia Ave, Maplewood",Maplewood,Ramsey,11,43A,11/28/12,,12/31/15,,11/29/12,1/23/13,3/26/13,3/27/13,4/2/13,,,,,2012,13002410,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14228,SG1999-136,Mendota Heights Family Townhomes (fka Lexington Family Townhomes/Hillside Gables Family Townhomes),City of Mendota Heights,0000020970A1,"Assist with development of a 24-unit family townhome proposal to provide and link safe affordable housing to job and population growth in Dakota County. The proposed development site is close to schools, transportation access and services, and is within walking distance of a transit stop for several bus routes. The 1999 vacancy rate in Mendota Heights was two percent for two-bedroom units, and there are no three-bedroom units in the city. As a first-ring suburban community, Mendota Heights will continue to experience significant employment growth and opportunities.",Construction of 24 affordable rental towhome housing units,,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,2400 Lexington Ave. - Mendota Heights,Mendota Heights,Dakota,13,52B,11/10/99,,6/30/00,,,,,6/1/00,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14223,SG1999-123,Near North Neighborhood (fka Heritage Park),City of Minneapolis,0000003061A1,Assist with funding for an infill new construction project of 15 single-family units on MCDA-owned property in North Minneapolis. Funds are being used for value gap financing for single-family and/or townhouse construction.  The project also involves substantial rehabilitation of an additional 14 to 19 units using other local funding sources.  This project is part of a larger New North Revitalization effort by MCDA.  One-half of the units will be sold to households at up to 115 percent of median income; the other half to households at up to 80 percent of median income.,Infill construction of 15 mixed-rate single family ownership housing units,Heritage Park,N/A,Closed,," $	250,000.00 "," $	189,297.22 ",,various in Near North side of Minneapolis - Minneapolis,Minneapolis,Hennepin,7,59B,8/25/99,,6/30/00,,,,,3/21/00,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14224,SG1999-124,Phillips Park Initiative,City of Minneapolis,0000003061A1,"Continue redevelopment of a four-block area in the Phillips Neighborhood in Minneapolis. This project is part of a larger neighborhood redevelopment plan that emphasizes maintaining the mixed-use character of the area. Funds will assist in the construction of six twinhome structures, with assistance in the form of value gap financing. The Council has previously awarded $575,000 in LCDA funds to this MCDA redevelopment initiative. Unit sales will be targeted to households below 115 percent of state median income.",Construction of 6 twinhome housing units,Phillips Park Initiative,N/A,Closed,," $	80,000.00 "," $	80,000.00 ",,"Chicago to Park, 24th and 25th Streets - Minneapolis -",Minneapolis,Hennepin,7,62A,8/25/99,,12/31/00,,,,,6/12/00,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14242,SG2001-051,Rehab Support North and South,City of Minneapolis,0000003061A1,"Assist the Minneapolis Community Development Agency with making matching grants to up to 60 homeowners in 11 neighborhoods in South Minneapolis and as many as 18 neighborhoods in North Minneapolis.  The MCDA will make interest-free, 30-year deferred loans not to exceed $12,500 to qualifying homeowners who match the loan dollar per dollar.  The program will make these loans to households with incomes that do not exceed 115 percent of median income.",Rehabilitation of up to 60 single family housing units,,N/A,Closed,," $	150,000.00 "," $	150,000.00 ",,both north and south sides of city - Minneapolis,Minneapolis,Hennepin,7,59A,5/23/01,,12/31/02,,,,,10/29/01,,,,,,2001,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14288,SG2005-108,Village in Phillips Phase II,City of Minneapolis,0000003061A1,"Funds are being requested for gap financing for 36 owner-occupied condominium units in the Village in Phillips Phase II in Minneapolis.  Phase I of this development was partially funded with MHFA funds in 2001 and is nearing completion.  Phase II received partial MHFA funding in 2004, and will include 36 affordable housing units plus 2,760 square feet of commercial space that will be used for a small restaurant or coffee shop.  The total project consists of 6 one-bedroom, 20 two-bedroom and 10 three-bedroom units. Eight of the units will be marketed to households with incomes 50 percent or less of the area median income ($38,500 for a family of four), 8 units will be marketed to households with incomes at 50 to 80 percent and will be the recipient of the LHIA funds, and the remaining 20 units will be marketed to households with incomes between 80 and 115 percent.  Anticipated sales price will range from $139,500 to $196,000, with an average selling price of approximately $172,500.  The  grant of $150,000 in LHIA funds to be used as an affordability subsidy for the eight units to be marketed to households with incomes between 50-80 percent of the area median income. The LHIA funds will be matched by a $275,600 contribution from Hennepin County.  The City and Powderhorn Residents Group are partnering with the City of Lakes Community Land Trust (CLCLT) and Twin Cities Habitat for Humanity. The eight LHIA-funded units will be placed in the CLCLT and remain permanently affordable to buyers under 80 percent of the area median income.",Mixed income rental housing,Village in Phillips,N/A,Closed,," $	150,000.00 ", $	-   ,,SE & SW corners of Bloomington Ave South & 24th St. - Minneapolis,Minneapolis,Hennepin,7,62A,12/7/05,,12/31/07,12/31/08,,,,4/7/06,,,,,,2005,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14296,SG2006-154,City of Lakes Community Land Trust (CLCLT),City of Minneapolis,0000003061A1,"Funds are being requested to enhance the affordability of up to six homes on scattered sites in Minneapolis through the City of Lakes Community Land Trust (CLCLT).  The CLCLT was established to provide permanent affordability to households who live and work in Minneapolis but are unable to afford to own a home on conventional terms.  The CLCLT has a variety; of levelrage, both in-kind and cash , to include local business contributions.  The CLCLT is partnering with Urban Homeworks, a non-profit builder/developer working in Minneapolis, who will use the Youthbuild workforce to keep labor costs down.  The proposed new housing will be constructed on vacant, in-fill lots to make use of existing infrastructure.  The CLCLT will target lots that are within a few blocks of bus lines, parks, schools, businesses, and social and human services.

The six LHIA-funded units will be placed in the CLCLT and remain permanently affordable to buyers under 80 percent of the area median income.",Scattered site affordable single family,CLCLT,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,"1619 Penn Ave N, 1314 15th Ave N, 1522 Irving Ave N,  2130 Bryant Ave N, see Comments for other addresses",Minneapolis,Hennepin,7,59B,12/13/06,,12/31/08,12/31/09,,,,3/28/07,,,,,,2006,07002629,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14723,SG2009-090,Riverside Plaza,City of Minneapolis,0000003061A1,"The project involves the acquisition, rehabilitation and preservation of a 1,303 unit development, in the Cedar Riverside neighborhood of Minneapolis.  Riverside Plaza was built in 1973 and was part of the HUD ""New Town in Town"" projects and is a mixed-income, workforce housing complex which includes 669 project based section 8 units, a post office, a grocery story, daycare facilities and resident services resource center.  In addition, it houses one of the largest on-site education facilities found in any housing complex in the nation with services for early child care, a K-8 charter school, computer education labs and adult literacy programs.  The project is also located immediately adjacent to a proposed Central Corridor LRT stop. Units will remain affordable for 30 years.  The entire project consists of 193 efficiency units, 510 one-bedroom units, 534 two-bedroom units, 58 three-bedroom units, and 8 four-bedroom units.  All units will be affordable to households at 50% or less of area median income ($41,950 for a family of four). Twenty of those units will be set aside and marketed to households experiencing long-term homelessness.  Rents including utilities) range from $545 to $1,595. Local resources used to match the LHIA funds include $2,500,000 Minneapolis CAP funds.  LHIA funds will be used for costs associated with acquisition or rehabilitation of the units.",Mixed income housing rehabilitation,Riverside Plaza,N/A,Closed,2010-063," $	575,000.00 "," $	575,000.00 ",,1600 S 6th St Minneapolis,Minneapolis,Hennepin,8,60B,2/24/10,,12/31/11,,2/25/10,3/4/10,4/28/10,4/29/10,4/29/10,,,,,2009,10003021,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14233,SG2000-035,Consortium of Community Developers,City of Minneapolis,0000003061A1,Assist the city and 6 community development organizations with providing gap financing for the construction of 25 new single-family homes on scattered sites in north and south Minneapolis. Minneapolis CDA will donate all 25 lots and LISC and private lenders will provide construction financing. It is anticipated that most buyers will have incomes below 80 percent of median income.,Construction of 25 affordable single-family ownership housing units,,N/A,Closed,," $	250,000.00 "," $	200,000.00 ",,See Comments for addresses,Minneapolis,Hennepin,6,61A,5/24/00,,12/31/02,,,,,9/26/00,,,,,,2000,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14234,SG2000-036,Southside Neighborhood Housing Services,City of Minneapolis,0000003061A1,Provide gap financing in support of a new home construction program to construct four new single-family homes in the Bryant and Central neighborhoods in South Minneapolis. The new homes are anticipated to sell to households with incomes between 80 percent and 115 percent of area median income.,Construction of 4  single family housing units,,N/A,Closed,," $	80,000.00 ", $	-   ,,"Various, Bryant & Central Neighborhoods - Minneapolis",Minneapolis,Hennepin,6,61B,5/24/00,,12/31/02,,,,,12/27/01,,,,,,2000,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14239,SG2001-048,Many Rivers Apartments,City of Minneapolis,0000003061A1,"Help close the funding gap for construction of a new 75-unit rental apartment development in the Ventura Village area of Minneapolis Phillips neighborhood.  The proposal involves the construction of two separate buildings one block apart from each other on East Franklin Avenue, both with an elevator, first floor commercial space and underground parking.  The development will include 16 one-bedroom units, 28 two-bedroom units, and 31 three-bedroom units.  Eight of the one-bedroom units will have rents affordable to households with incomes of 50 percent of median or less; 48 units will be affordable to incomes up to 60 percent of median or less; and 19 units will be rented at market rates.  The sites are well served by public transit and will be within a quarter-mile of the proposed Franklin Avenue LRT station.",Mixed income rental housing,Many Rivers,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,Franklin Ave between 14th and 15th Ave south - Minneapolis,Minneapolis,Hennepin,7,62A,5/23/01,,12/31/02,6/30/05,,,,8/30/01,,,,,,2001,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14270,SG2003-053,Heritage Park - III (fka Near North Neighborhood),City of Minneapolis,0000003061A1,"This funding request is for the third phase of what will be a new 900 unit mixed-income development called Heritage Park on Minneapolis' near north side.  In the first two phases, 225 new rental units have or will be constructed, 145 of which are affordable to households at or below 50% of AMI.  This third phase of the rental housing in the development will involve 98 units to be developed at nearly 18 units per acre.  Eighteen of these units will be public housing units that may serve households with incomes at or below 30% of AMI ($23,010 for a family of four), 38 units will be affordable to households at or below 50% of median income ($38,350 for a family of four) and 41 units will have market rate rents.  When completed, Heritage Park is anticipated to include 440 rental units, 360 home ownership units and 100 units of elderly public housing.  Construction of the owner-occupied units is slated to begin in early 2004.  Located less than one mile from downtown, the 140-acre Heritage Park development is close to over 150,000 jobs and many services and amenities accessible by foot, bus bike or automobile.  It is a development that promotes a variety of transportation modes, includes a mix of housing types and costs and will provide a green space network that makes it an attractive place to live.","Construction of 98 mixed rate rental housing units, 46 affordable",Heritage Park,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,"Heritage Park, south of Hwy 55 - Minneapolis",Minneapolis,Hennepin,7,59B,5/14/03,,12/31/04,12/31/05,,,,6/29/04,,,,,,2003,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14710,SG2008-070,City of Lakes Community Land Trust,City of Minneapolis,0000003061A1,"The City of Minneapolis is partnering with the City of Lakes Community Land Trust (CLCLT) to transform foreclosed and boarded/vacant homes in North Minneapolis into long-term affordable homeownership opportunities for lower to moderate income households at or below 80% of area median income ($64,720 for a family of four). The initiative will utilize $468,000 of previously committed grant funds awarded to the Greater Metropolitan Housing Corporation (GMHC) in April 2007, to acquire and rehab homes in North Minneapolis though the community land trust model. The Council and Minnesota Housing will contribute a total of $360,000, matched by a $420,000 contribution through Hennepin County, to enable the CLCLT to buy up to seven homes.  The homes will be sold for their improved appraised value minus the land value, thus making them affordable to low- and moderate-income families.  The CLT will own the land; the family will own the home.   The affordable homeownership efforts of the City of Lakes Community Land Trust have been assisted previously through an LHIA grant - $100,000 in 2006, which assisted in the acquisition, rehabilitation and resale of 6 affordable ownership units.",Scattered site affordable single family,CLCLT,N/A,Closed,2008-111," $	150,000.00 "," $	150,000.00 ",,"525 Logan N, 4247 Emerson N, 723 Sheridan, 1715 E 37th St, 3301 16th So. 3640 Elliot, 3732 14th S, 1008 Emerson",Minneapolis,Hennepin,7,59A,6/11/08,,6/30/10,6/30/13,5/12/11,5/25/11,6/20/11,8/20/08,6/24/11,,,,,2008,08006473,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14713,SG2008-121,Habitat for Humanity Foreclosure Remediation - Minneapolis,City of Minneapolis,0000003061A1,"The cities of Minneapolis and St. Paul are partnering with Habitat for Humanity to acquire foreclosed properties in these communities, make improvements either through rehabilitation or demolition and reconstruction, and resell the properties to low- and moderate-income families.    Funds will assist families with incomes between 30%-50% of area median income. Habitat will purchase foreclosed properties, perform the rehab or reconstruction, recruit and train income-qualified families for homeownership, sell the homes, and issue the mortgages and service the loans.  Habitat provides zero-percent financing, charges no developer fee and completely covers the costs of the construction staff.  Homeowners contribute sweat equity for their down payment rather than cash. Nearly 20,000 foreclosures are projected to occur in the metro area in 2008, with a large majority of those in the center cities.  Both Minneapolis and St. Paul have identified targeted neighborhoods and specific properties that this project will assist. LHIA funds will be match with local funds expended annually by both Minneapolis and St. Paul on affordable housing needs.  LHIA funds will assist with the purchase and/or improvements for 4 of the 20 units.",Rehabilitate foreclosed single family housing units,Habitat for Humanity,N/A,Closed,2008-265," $	110,000.00 "," $	110,000.00 ",,"3035 Tyler (Leg Dist 59A), 416 30th & 430 30th (Leg Dist 58B) in Minneapolis",Minneapolis,Hennepin,7,59B,12/10/08,,12/31/10,12/31/11,8/13/10,10/8/10,11/10/10,6/29/09,11/24/10,,,,,2008,09004507,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,16023,SG2011-161,Spirit on Lake,City of Minneapolis,0000003061A1,"The project involves the new construction of a 46-unit, four-story apartment building with underground parking in the City of Minneapolis. The site is currently a largely vacant parking lot in an area that is primarily improved with a mix of commercial and multifamily residential related uses. This project will assist the city meet the demands for workforce housing. The project will have 28 one-bedroom, and 18 two-bedroom units. All units will be affordable to households at 50% or less of AMI. Five of those units will be set aside and marketed to households experiencing long-term homelessness. Rents (including utilities) will range from $775 to $931. Local resources used to match the LHIA funds will be $1,449,000 in CPED Affordable Housing Funds. LHIA funds will be used for eligible construction costs of the units.",46 affordable units,Spirit on Lake,N/A,Closed,2011-348," $	250,000.00 "," $	250,000.00 ",,"2930 13th Ave S, Minneapolis",Minneapolis,Hennepin,7,62A,12/14/11,,12/31/14,,1/16/12,1/25/12,4/2/12,4/4/12,4/9/12,,,,,2011,12003003,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,16026,SG2011-164,City of Lakes Community Land Trust Homebuyer Initiated Program,City of Minneapolis,0000003061A1,"The City of Minneapolis is partnering with the City of Lakes Community Land Trust to transform foreclosed and boarded/vacant homes in North Minneapolis into long-term affordable homeownership opportunities for lower- to moderate-income households at 60-80% of AMI. The Council and Minnesota Housing will contribute a total of $300,000, matched by a $270,000 contribution through Hennepin County, to enable the CLCLT to buy up to 7 homes. The homes will be sold for their improved appraised value minus the land value, thus making them affordable to low- and moderate-income families. The CLCLT will own the land; the family will own the home. The affordable homeownership efforts of the CLCT have been assisted previously  through to LHIA grants- $100,000 in 2006 and $150,000 in 2008, which assisted in the acquisition, rehabilitation and resale of 13 combined affordable ownership units. LHIA funds will be used for eligible construction costs of the units.",Scattered site affordable single family,CLCLT,N/A,Closed,2011-348," $	175,000.00 "," $	175,000.00 ",,4504 45th Ave S; 1224 Queen Ave S; 213 E 40th St; 113 W 59th; 3741 Cedar Ave S; 4100 Sheridan N; 3704 19th Ave S; 3650 11th A,Minneapolis,Hennepin,7,59B,12/14/11,,12/31/14,,1/16/12,1/25/12,4/2/12,4/4/12,4/9/12,,,,,2011,12003004,01009,LHIA Historical Data,LHIA 
